#{"t_start": 1764686546.8900163, "env_id": "None"}
r,l,t
52.91,38,368.23221
52.91,38,368.280108
52.91,38,368.343493
52.91,38,368.407075
52.91,38,368.422914
52.91,38,368.4864
52.91,38,368.534021
52.91,38,368.597388
52.91,38,368.660211
52.91,38,368.723255
52.91,38,368.786779
52.91,38,368.83395
52.91,38,368.897434
52.91,38,368.944938
52.91,38,369.008268
52.91,38,369.071868
52.91,38,369.135192
52.91,38,369.182726
52.91,38,369.245934
52.91,38,369.626754
52.91,38,369.674692
52.91,38,369.706312
52.91,38,369.753799
52.91,38,369.785428
52.91,38,369.83295
52.91,38,369.896507
52.91,38,369.960039
52.91,38,370.012766
52.91,38,370.047231
52.91,38,370.094793
52.91,38,370.12665
52.91,38,370.18604
52.91,38,370.232306
52.91,38,370.301776
52.91,38,370.363199
52.91,38,370.410381
52.91,38,370.442029
52.91,38,370.489482
52.91,38,370.537324
52.91,38,370.584848
52.91,38,370.648259
52.91,38,370.695974
52.91,38,370.775344
52.91,38,370.823324
52.91,38,370.870606
52.91,38,370.934124
52.91,38,371.330658
52.91,38,371.378258
52.91,38,371.425728
52.91,38,371.489213
52.91,38,371.552954
52.91,38,371.616637
52.91,38,371.680248
52.91,38,371.7439
52.91,38,371.823336
52.91,38,371.870769
52.91,38,371.966281
52.91,38,372.029059
52.91,38,372.060516
52.91,38,372.123326
52.91,38,372.18639
52.91,38,372.233922
52.91,38,372.282027
52.91,38,372.31365
52.91,38,372.345188
52.91,38,372.392868
52.91,38,372.424496
52.91,38,372.471984
52.91,38,372.519576
52.91,38,372.598618
52.91,38,372.646287
52.91,38,372.678574
52.91,38,372.757807
52.91,38,373.154152
52.91,38,373.186418
52.91,38,373.233888
52.91,38,373.28133
52.91,38,373.312956
52.91,38,373.360531
52.91,38,373.392243
52.91,38,373.439596
52.91,38,373.484491
52.91,38,373.519336
52.91,38,373.569285
52.91,38,373.614768
52.91,38,373.662749
52.91,38,373.697143
52.91,38,373.742447
52.91,38,373.790608
52.91,38,373.822286
52.91,38,373.86939
52.91,38,373.91704
52.91,38,373.969512
52.91,38,374.01246
52.91,38,374.059943
52.91,38,374.09154
52.91,38,374.139055
52.91,38,374.171256
52.91,38,374.219002
52.905,39,374.26644
52.91,38,374.600626
52.91,38,374.670309
52.91,38,374.711989
52.91,38,374.775371
52.91,38,374.823024
52.91,38,374.854682
52.91,38,374.886279
52.91,38,374.93436
52.91,38,374.971354
52.91,38,375.014076
52.91,38,375.06721
52.91,38,375.094018
52.91,38,375.110007
52.91,38,375.125987
52.91,38,375.141809
52.91,38,375.171727
52.91,38,375.189195
52.91,38,375.236927
52.91,38,375.271884
52.91,38,375.316742
52.91,38,375.348808
52.91,38,375.396471
52.91,38,375.428117
52.91,38,375.472007
52.91,38,375.523548
52.91,38,375.572404
52.91,38,375.603238
52.91,38,375.973074
52.91,38,376.015944
52.91,38,376.073088
52.91,38,376.111484
52.91,38,376.159035
52.91,38,376.191026
52.91,38,376.238347
52.91,38,376.286212
52.91,38,376.317801
52.91,38,376.349487
52.91,38,376.397117
52.91,38,376.429079
52.91,38,376.476522
52.91,38,376.508229
52.91,38,376.555866
52.91,38,376.58819
52.91,38,376.635868
52.91,38,376.674204
52.91,38,376.715526
52.91,38,376.747563
52.91,38,376.795494
52.91,38,376.82718
52.91,38,376.874781
52.91,38,376.906461
52.91,38,376.938272
52.91,38,376.985776
52.91,38,377.033536
52.91,38,377.40187
52.91,38,377.43416
52.91,38,377.482649
52.91,38,377.546436
52.91,38,377.59424
52.91,38,377.642203
52.91,38,377.706837
52.91,38,377.787628
52.91,38,377.835663
52.91,38,377.876709
52.91,38,377.900333
52.91,38,377.948386
52.91,38,377.980204
52.91,38,378.028401
52.91,38,378.076946
52.91,38,378.124063
52.91,38,378.172506
52.91,38,378.204833
52.91,38,378.252406
52.91,38,378.284658
52.91,38,378.33316
52.91,38,378.365189
52.91,38,378.397404
52.91,38,378.445535
52.91,38,378.477496
52.91,38,378.525066
52.91,38,378.577792
52.91,38,378.90983
52.91,38,378.94182
52.91,38,378.978058
52.91,38,379.022538
52.91,38,379.054824
52.91,38,379.103403
52.91,38,379.167542
52.91,38,379.2156
52.91,38,379.269421
52.91,38,379.295207
52.91,38,379.327502
52.91,38,379.379299
52.91,38,379.408018
52.91,38,379.440144
52.91,38,379.488698
52.91,38,379.526736
52.91,38,379.568993
52.91,38,379.61756
52.91,38,379.681924
52.91,38,379.730209
52.91,38,379.794188
52.91,38,379.858364
52.91,38,379.923002
52.91,38,379.987234
52.91,38,380.035666
52.91,38,380.099827
52.91,38,380.163874
52.91,38,380.517515
52.91,38,380.565479
52.91,38,380.612655
52.91,38,380.676999
52.91,38,380.725497
52.91,38,380.790001
52.91,38,380.853449
52.91,38,380.918017
52.91,38,380.98173
52.91,38,381.013489
52.91,38,381.077532
52.91,38,381.109336
52.91,38,381.157382
52.91,38,381.22149
52.91,38,381.285663
52.91,38,381.350397
52.91,38,381.398077
52.91,38,381.461821
52.91,38,381.526001
52.91,38,381.584166
52.91,38,381.653823
52.91,38,381.701823
52.91,38,381.76649
52.91,38,381.832864
52.91,38,381.894642
52.91,38,381.959388
52.91,38,382.023347
52.91,38,382.424031
52.91,38,382.488362
52.91,38,382.536139
52.91,38,382.600324
52.91,38,382.664367
52.91,38,382.728564
52.91,38,382.776788
52.91,38,382.825006
52.91,38,382.857309
52.91,38,382.921476
52.91,38,382.985637
52.91,38,383.050303
52.91,38,383.098703
52.91,38,383.162168
52.91,38,383.22627
52.91,38,383.290416
52.91,38,383.338636
52.91,38,383.386647
52.91,38,383.418988
52.91,38,383.467442
52.91,38,383.499774
52.91,38,383.531754
52.91,38,383.583903
52.91,38,383.614265
52.91,38,383.6603
52.91,38,383.708282
52.91,38,383.740615
52.91,38,384.109287
52.91,38,384.157331
52.91,38,384.189473
52.91,38,384.237543
52.91,38,384.288038
52.91,38,384.317454
52.91,38,384.365988
52.91,38,384.400007
52.91,38,384.446193
52.91,38,384.478449
52.91,38,384.510279
52.91,38,384.558812
52.91,38,384.590758
52.91,38,384.638625
52.91,38,384.670943
52.91,38,384.719442
52.91,38,384.75181
52.91,38,384.788943
52.91,38,384.832351
52.91,38,384.863921
52.91,38,384.895885
52.91,38,384.943606
52.91,38,384.975938
52.91,38,385.023971
52.91,38,385.056272
52.91,38,385.104764
52.91,38,385.136598
52.91,38,385.504763
52.91,38,385.553309
52.91,38,385.601747
52.91,38,385.634095
52.91,38,385.682457
52.91,38,385.71415
52.91,38,385.746197
52.91,38,385.794222
52.91,38,385.842552
52.91,38,385.922309
52.91,38,385.979082
52.91,38,386.002134
52.91,38,386.019965
52.91,38,386.033992
52.91,38,386.065975
52.91,38,386.082187
52.91,38,386.098045
52.91,38,386.145592
52.91,38,386.191357
52.91,38,386.225614
52.91,38,386.273921
52.91,38,386.306193
52.91,38,386.353781
52.91,38,386.401764
52.91,38,386.450104
52.91,38,386.491871
52.91,38,386.820414
52.91,38,386.852786
52.91,38,386.901238
52.91,38,386.933585
52.91,38,386.981319
52.91,38,387.013417
52.91,38,387.045578
52.91,38,387.093065
52.91,38,387.125283
52.91,38,387.15723
52.91,38,387.205261
52.91,38,387.253292
52.91,38,387.293935
52.91,38,387.336818
52.91,38,387.382628
52.91,38,387.430553
52.91,38,387.466286
52.91,38,387.510708
52.91,38,387.543063
52.91,38,387.591109
52.91,38,387.623478
52.91,38,387.671623
52.91,38,387.719952
52.91,38,387.752231
52.91,38,387.800731
52.91,38,387.849023
52.91,38,387.92917
52.91,38,388.282266
52.91,38,388.330484
52.91,38,388.362232
52.91,38,388.410088
52.91,38,388.458297
52.91,38,388.496626
52.91,38,388.539059
52.91,38,388.571424
52.91,38,388.619501
52.91,38,388.667886
52.91,38,388.715867
52.91,38,388.763728
52.91,38,388.812368
52.91,38,388.860774
52.91,38,388.909256
52.91,38,388.941547
52.91,38,388.990087
52.91,38,389.038057
52.91,38,389.070382
52.91,38,389.102551
52.91,38,389.150719
52.91,38,389.183089
52.91,38,389.230402
52.91,38,389.262759
52.91,38,389.310612
52.91,38,389.358073
52.91,38,389.398341
52.91,38,389.740562
52.91,38,389.788581
-3.910526,1200,391.453721
52.91,38,391.502249
52.91,38,391.550195
52.91,38,391.598518
52.91,38,391.630582
52.91,38,391.662895
52.91,38,391.710768
52.91,38,391.743023
52.91,38,391.775424
52.91,38,391.823356
52.91,38,391.855508
52.91,38,391.902683
52.91,38,391.934991
52.91,38,391.983558
52.91,38,392.015743
52.91,38,392.047511
52.91,38,392.095462
52.91,38,392.143024
52.91,38,392.175354
52.91,38,392.22341
52.91,38,392.271237
52.91,38,392.303166
52.91,38,392.67234
52.91,38,392.704165
52.91,38,392.736003
52.91,38,392.789028
52.91,38,392.817103
52.91,38,392.834848
52.91,38,392.848531
52.91,38,392.871224
52.91,38,392.896233
52.91,38,392.912292
52.91,38,392.928488
52.91,38,392.944674
52.91,38,392.960476
52.91,38,392.976261
52.91,38,392.99236
52.91,38,393.008137
52.91,38,393.024153
52.91,38,393.040277
52.91,38,393.056453
52.905,39,393.072644
52.91,38,393.10639
52.91,38,393.136269
52.91,38,393.200171
52.91,38,393.232483
52.91,38,393.280334
52.91,38,393.312376
52.91,38,393.36065
52.91,38,393.713875
52.91,38,393.761138
52.91,38,393.793541
52.91,38,393.841506
52.91,38,393.873333
52.91,38,393.921897
52.91,38,393.954147
52.91,38,393.986536
52.91,38,394.034987
52.91,38,394.067323
52.91,38,394.11563
52.91,38,394.163313
52.91,38,394.211311
52.91,38,394.259707
52.91,38,394.306654
52.91,38,394.339989
52.91,38,394.388465
52.91,38,394.42071
52.91,38,394.452693
52.91,38,394.501147
52.91,38,394.533506
52.91,38,394.565842
52.91,38,394.613594
52.91,38,394.661739
52.91,38,394.709799
52.91,38,394.741722
52.91,38,394.773815
52.91,38,395.111323
52.91,38,395.159153
52.91,38,395.20818
52.91,38,395.271823
52.91,38,395.33549
52.91,38,395.36781
52.91,38,395.41581
52.91,38,395.464191
52.91,38,395.49613
52.91,38,395.528373
52.91,38,395.576581
52.91,38,395.608649
52.91,38,395.672522
52.91,38,395.708837
52.91,38,395.753037
52.91,38,395.784869
52.91,38,395.832986
-6.905263,1200,397.499233
52.91,38,397.54704
52.91,38,397.578899
52.91,38,397.612659
52.91,38,397.658753
52.91,38,397.690968
52.91,38,398.043561
52.91,38,398.075803
52.91,38,398.124301
52.91,38,398.156139
52.91,38,398.204149
52.91,38,398.251474
52.91,38,398.315481
52.91,38,398.363597
52.91,38,398.397594
52.91,38,398.443636
52.91,38,398.475894
52.91,38,398.524164
52.91,38,398.556193
52.91,38,398.588494
52.91,38,398.636547
52.91,38,398.668859
52.91,38,398.717225
52.91,38,398.764961
52.91,38,398.814057
52.91,38,398.845032
52.91,38,398.893541
52.91,38,398.925536
52.91,38,398.957692
52.91,38,399.006005
52.91,38,399.038045
52.91,38,399.086536
52.91,38,399.118671
52.91,38,399.455277
52.91,38,399.487541
52.91,38,399.535524
52.91,38,399.567859
52.91,38,399.609841
52.91,38,399.647824
52.91,38,399.680145
52.91,38,399.716186
52.91,38,399.775855
52.91,38,399.81637
52.91,38,399.855743
52.91,38,399.88804
52.91,38,399.920064
52.91,38,399.968354
52.91,38,400.000687
52.91,38,400.048091
52.91,38,400.079865
52.91,38,400.116873
52.91,38,400.160201
52.91,38,400.192583
52.91,38,400.241014
52.91,38,400.273356
52.91,38,400.321534
52.91,38,400.371047
52.91,38,400.416855
52.91,38,400.464809
52.91,38,400.496909
52.91,38,400.849776
52.91,38,400.897597
52.91,38,400.965788
52.91,38,400.993426
52.91,38,401.009475
52.91,38,401.032074
52.91,38,401.041013
52.91,38,401.056913
52.91,38,401.072699
52.91,38,401.104863
52.91,38,401.120776
52.91,38,401.137586
52.91,38,401.184523
52.91,38,401.219007
52.91,38,401.248957
52.91,38,401.296748
52.91,38,401.344633
52.91,38,401.376493
52.91,38,401.424583
52.91,38,401.456714
52.91,38,401.505198
52.91,38,401.537019
52.91,38,401.585581
52.91,38,401.62742
52.91,38,401.665668
52.91,38,401.69768
52.91,38,401.729673
52.91,38,402.083076
52.91,38,402.130714
52.91,38,402.162964
52.91,38,402.211213
52.91,38,402.243537
52.91,38,402.292079
52.91,38,402.333591
52.91,38,402.371859
52.91,38,402.437501
52.91,38,402.483112
52.91,38,402.531341
52.91,38,402.546985
52.91,38,402.563971
52.91,38,402.579144
52.91,38,402.595294
52.91,38,402.627221
52.91,38,402.643034
52.91,38,402.659602
52.91,38,402.675035
52.91,38,402.691184
52.91,38,402.707314
52.91,38,402.730979
52.91,38,402.747121
52.91,38,402.763666
52.91,38,402.828007
52.91,38,402.860133
52.91,38,402.924261
52.91,38,403.310192
52.91,38,403.357984
52.91,38,403.405205
52.91,38,403.469073
52.91,38,403.522937
52.91,38,403.549251
52.91,38,403.581361
52.91,38,403.629023
52.91,38,403.66118
52.91,38,403.709201
52.91,38,403.757224
52.91,38,403.789518
52.91,38,403.823497
52.91,38,403.870091
52.91,38,403.918367
52.91,38,403.966848
52.91,38,403.998904
52.91,38,404.046866
52.91,38,404.094615
52.91,38,404.142527
52.91,38,404.174851
52.91,38,404.207187
52.91,38,404.25517
52.91,38,404.287565
52.91,38,404.32419
52.91,38,404.368195
52.91,38,404.400181
52.91,38,404.848575
52.91,38,404.880636
52.91,38,404.928483
52.91,38,404.976858
52.91,38,405.009181
52.91,38,405.057345
52.91,38,405.089542
52.91,38,405.137532
52.91,38,405.169587
52.91,38,405.217834
52.91,38,405.25018
52.91,38,405.298608
52.91,38,405.330424
52.91,38,405.393515
52.91,38,405.425837
52.91,38,405.473581
52.91,38,405.521347
52.91,38,405.553722
52.91,38,405.602045
52.91,38,405.634014
52.91,38,405.682452
52.91,38,405.726431
-3.910526,1200,407.306166
52.91,38,407.658174
52.91,38,407.69017
52.905,39,407.738483
52.91,38,407.778764
52.91,38,407.818491
52.91,38,407.962108
52.91,38,407.994296
52.91,38,408.058849
52.91,38,408.107167
52.91,38,408.139312
52.91,38,408.171347
52.91,38,408.231135
52.91,38,408.271429
52.91,38,408.304512
52.91,38,408.341747
52.91,38,408.380676
52.91,38,408.420027
52.91,38,408.459287
52.91,38,408.495022
52.91,38,408.544837
52.91,38,408.590569
52.91,38,408.638229
52.91,38,408.685999
52.91,38,408.718327
52.91,38,408.766377
52.91,38,408.798183
52.91,38,408.845752
52.91,38,409.183504
52.91,38,409.232713
52.91,38,409.263129
52.91,38,409.311709
52.91,38,409.343913
52.91,38,409.391998
52.91,38,409.433038
52.91,38,409.472332
52.91,38,409.504704
52.91,38,409.559579
52.91,38,409.594626
52.91,38,409.633426
52.91,38,409.671837
52.91,38,409.70116
52.91,38,409.739401
52.91,38,409.772265
52.91,38,409.8118
52.91,38,409.847292
52.91,38,409.879103
52.91,38,409.911167
52.91,38,409.959166
52.91,38,409.991542
52.91,38,410.039681
52.91,38,410.071832
52.91,38,410.119897
52.91,38,410.167833
52.91,38,410.21634
52.91,38,410.490522
52.91,38,410.502626
52.91,38,410.524971
52.91,38,410.544872
52.91,38,410.594933
52.91,38,410.642283
52.91,38,410.690032
52.91,38,410.721506
52.91,38,410.7533
52.91,38,410.801185
52.91,38,410.832994
52.91,38,410.864838
52.91,38,410.896592
52.91,38,410.944323
52.91,38,410.991827
52.91,38,411.039666
52.91,38,411.087525
52.91,38,411.119665
52.91,38,411.167842
52.91,38,411.216387
52.91,38,411.248333
52.91,38,411.296519
52.91,38,411.344645
52.91,38,411.376814
52.91,38,411.424855
52.91,38,411.456648
52.91,38,411.488458
52.91,38,411.841118
52.91,38,411.873128
52.91,38,411.921328
52.91,38,411.953701
52.91,38,412.000647
52.91,38,412.063728
52.91,38,412.095662
52.91,38,412.143616
52.91,38,412.175824
52.91,38,412.224275
52.91,38,412.272206
52.91,38,412.303747
52.91,38,412.352157
52.91,38,412.384482
52.91,38,412.416814
52.91,38,412.464699
52.91,38,412.512814
52.91,38,412.548886
52.91,38,412.593484
52.91,38,412.656638
52.91,38,412.70475
52.91,38,412.758206
52.91,38,412.800654
52.91,38,412.838737
52.91,38,412.880374
52.91,38,412.912698
52.91,38,412.944476
52.91,38,413.297158
52.91,38,413.339985
52.91,38,413.377887
52.91,38,413.410151
52.91,38,413.457757
52.91,38,413.489982
52.91,38,413.53848
52.91,38,413.570303
52.91,38,413.617803
52.91,38,413.650197
52.91,38,413.698106
52.91,38,413.740489
52.91,38,413.778326
52.91,38,413.810646
52.91,38,413.858691
52.91,38,413.890928
52.91,38,413.923317
52.91,38,413.955637
52.91,38,414.004156
52.91,38,414.040909
52.91,38,414.084984
52.91,38,414.117356
52.91,38,414.14964
52.91,38,414.197225
52.91,38,414.229126
52.91,38,414.277363
52.91,38,414.325883
52.91,38,414.679497
52.91,38,414.759572
52.91,38,414.807643
52.91,38,414.841627
52.91,38,414.887976
52.91,38,414.919858
52.91,38,414.951642
52.91,38,414.983525
52.91,38,415.031308
52.91,38,415.063101
52.91,38,415.094969
52.91,38,415.142501
52.91,38,415.174809
52.91,38,415.223305
52.91,38,415.255686
52.91,38,415.296008
52.91,38,415.351502
52.91,38,415.399634
52.91,38,415.43162
52.91,38,415.479491
52.91,38,415.519173
52.91,38,415.560146
52.91,38,415.607558
52.91,38,415.644221
52.91,38,415.655698
52.91,38,415.671891
52.91,38,415.704127
52.91,38,416.07383
52.91,38,416.106143
52.91,38,416.154637
52.91,38,416.187015
52.91,38,416.235466
52.91,38,416.266875
52.91,38,416.298824
52.91,38,416.362245
52.91,38,416.394151
52.91,38,416.446943
52.91,38,416.473914
52.91,38,416.505696
52.91,38,416.554148
52.91,38,416.60221
52.91,38,416.644859
52.91,38,416.681432
52.91,38,416.713545
52.91,38,416.763942
52.91,38,416.809148
52.91,38,416.856918
52.91,38,416.888963
52.91,38,416.937475
52.91,38,416.969391
52.91,38,417.001476
52.91,38,417.033466
52.91,38,417.081387
52.91,38,417.113492
52.91,38,417.482141
52.91,38,417.513811
52.91,38,417.548194
52.91,38,417.593977
52.91,38,417.641753
52.91,38,417.673797
52.91,38,417.706128
52.91,38,417.754299
52.91,38,417.786459
52.91,38,417.834962
52.91,38,417.866791
52.91,38,417.914586
52.91,38,417.949324
52.91,38,417.978282
52.91,38,418.026836
52.91,38,418.090522
52.91,38,418.154985
52.91,38,418.186983
52.91,38,418.235499
52.91,38,418.269637
52.91,38,418.315281
52.91,38,418.349696
52.91,38,418.394959
52.91,38,418.458811
52.91,38,418.491024
52.91,38,418.554383
52.91,38,418.953318
52.91,38,418.985484
52.91,38,419.034035
52.91,38,419.065975
52.91,38,419.114391
52.91,38,419.151129
52.91,38,419.178333
52.91,38,419.226701
52.91,38,419.258307
52.91,38,419.290523
52.91,38,419.338963
52.91,38,419.38699
52.91,38,419.419379
52.91,38,419.514039
52.91,38,419.609919
52.91,38,419.673631
52.91,38,419.753453
52.91,38,419.801009
52.91,38,419.851946
52.91,38,419.880522
52.91,38,419.928231
52.91,38,419.96033
52.91,38,419.992481
52.91,38,420.04575
52.91,38,420.056827
52.91,38,420.08895
52.91,38,420.107149
52.91,38,420.409572
52.91,38,420.452648
52.91,38,420.505153
52.91,38,420.552713
52.91,38,420.585
52.91,38,420.634656
52.91,38,420.680831
52.91,38,420.712751
52.91,38,420.760293
52.91,38,420.80815
52.91,38,420.855758
52.91,38,420.935828
52.91,38,420.984059
52.91,38,421.015953
52.91,38,421.051221
52.91,38,421.064278
52.91,38,421.080229
52.91,38,421.095927
52.91,38,421.127655
52.91,38,421.159204
52.91,38,421.191028
52.91,38,421.222776
52.91,38,421.254107
52.91,38,421.285779
52.91,38,421.317489
52.91,38,421.354126
52.91,38,421.396725
52.91,38,421.754512
52.91,38,421.794388
52.91,38,421.826325
52.91,38,421.873764
52.91,38,421.905653
52.91,38,421.954765
52.91,38,421.986534
52.91,38,422.034979
52.91,38,422.067304
52.91,38,422.099268
52.91,38,422.148861
52.91,38,422.178743
52.91,38,422.226665
52.91,38,422.258364
52.91,38,422.306658
52.91,38,422.338984
52.91,38,422.371312
52.91,38,422.419839
52.91,38,422.455905
52.91,38,422.499764
52.91,38,422.547075
52.91,38,422.595016
52.91,38,422.642519
52.91,38,422.690251
52.91,38,422.737389
52.91,38,422.785037
52.91,38,422.83263
52.91,38,423.103019
52.91,38,423.118796
52.91,38,423.134614
52.91,38,423.168998
52.91,38,423.181849
52.91,38,423.207261
52.91,38,423.229837
52.91,38,423.24508
52.91,38,423.261958
52.91,38,423.276525
52.91,38,423.292296
52.91,38,423.309147
52.91,38,423.324506
52.91,38,423.340545
52.91,38,423.357089
52.91,38,423.372754
52.91,38,423.406165
52.91,38,423.423288
52.91,38,423.437503
52.91,38,423.45843
52.91,38,423.473378
52.91,38,423.491784
52.91,38,423.502162
52.91,38,423.532492
52.91,38,423.580739
52.91,38,423.643916
52.91,38,423.675906
52.91,38,424.045862
52.91,38,424.077996
52.91,38,424.110192
52.91,38,424.158773
52.91,38,424.19501
52.91,38,424.239017
52.91,38,424.271405
52.91,38,424.319776
52.91,38,424.352161
52.91,38,424.384486
52.91,38,424.432493
52.91,38,424.479781
52.91,38,424.528041
52.91,38,424.591608
52.91,38,424.639641
52.91,38,424.687138
52.91,38,424.735536
52.91,38,424.78303
52.91,38,424.815105
52.91,38,424.863693
52.91,38,424.911532
52.91,38,424.960387
52.91,38,425.022493
52.91,38,425.070028
52.91,38,425.118315
52.91,38,425.165954
52.91,38,425.197931
52.91,38,425.549262
52.91,38,425.597494
52.91,38,425.645205
52.91,38,425.709599
52.91,38,425.741781
52.91,38,425.787879
52.91,38,425.806672
52.91,38,425.824139
52.91,38,425.841638
52.91,38,425.859082
52.91,38,425.876649
52.91,38,425.892207
52.91,38,425.908062
52.91,38,425.946256
52.91,38,425.978249
52.91,38,426.010273
52.91,38,426.062837
52.91,38,426.122786
52.91,38,426.171391
52.91,38,426.203669
52.91,38,426.251658
52.91,38,426.291743
52.91,38,426.331356
52.91,38,426.363352
52.91,38,426.411545
52.91,38,426.44349
52.91,38,426.49093
52.91,38,426.842281
52.91,38,426.890125
52.91,38,426.937578
52.91,38,426.969575
52.91,38,427.001251
52.91,38,427.048795
52.91,38,427.113852
52.91,38,427.165342
52.91,38,427.207913
52.91,38,427.255988
52.91,38,427.293996
52.91,38,427.33581
52.91,38,427.367737
52.91,38,427.399894
52.91,38,427.447611
52.91,38,427.47943
52.91,38,427.527104
52.91,38,427.575304
52.91,38,427.607294
52.91,38,427.639228
52.91,38,427.687001
52.91,38,427.735008
52.91,38,427.783361
52.91,38,427.815027
52.91,38,427.84664
52.91,38,427.894832
52.91,38,427.942667
52.91,38,428.267856
52.91,38,428.32375
52.91,38,428.387693
52.91,38,428.434694
52.91,38,428.481974
52.91,38,428.537429
52.91,38,428.59295
52.91,38,428.646127
52.91,38,428.705955
52.91,38,428.767284
52.91,38,428.830863
52.91,38,428.869508
52.91,38,428.915175
52.91,38,428.958079
52.91,38,429.002323
52.91,38,429.060635
52.91,38,429.121444
52.91,38,429.188091
52.91,38,429.256952
52.91,38,429.315005
52.91,38,429.369255
52.91,38,429.426502
52.91,38,429.490694
52.91,38,429.539133
52.91,38,429.602512
52.91,38,429.676596
52.91,38,429.745094
52.91,38,430.154791
52.91,38,430.20934
52.91,38,430.289213
52.91,38,430.353286
52.91,38,430.40179
52.91,38,430.46645
52.91,38,430.523267
52.91,38,430.579433
52.91,38,430.636896
52.91,38,430.694811
52.91,38,430.758071
52.91,38,430.822122
52.91,38,430.886197
52.91,38,430.934632
52.91,38,430.998633
52.91,38,431.062381
52.91,38,431.126156
52.91,38,431.20533
52.91,38,431.273787
52.91,38,431.332264
52.91,38,431.395757
52.91,38,431.44361
52.91,38,431.507554
52.91,38,431.555799
52.91,38,431.620188
52.91,38,431.68413
52.91,38,431.747467
52.91,38,432.149165
52.91,38,432.21292
52.91,38,432.260733
52.91,38,432.3246
52.91,38,432.375317
52.91,38,432.436438
52.91,38,432.484265
52.91,38,432.532369
52.91,38,432.580258
52.91,38,432.612174
52.91,38,432.660444
52.91,38,432.707944
52.91,38,432.771861
52.91,38,432.835158
52.91,38,432.899018
52.91,38,432.963329
52.91,38,433.026705
52.91,38,433.081735
52.91,38,433.131188
52.91,38,433.194661
52.91,38,433.254947
52.91,38,433.302742
52.91,38,433.344129
52.91,38,433.367202
52.91,38,433.393398
52.91,38,433.414738
52.91,38,433.430727
52.91,38,433.79211
52.91,38,433.834794
52.91,38,433.885846
52.91,38,433.94499
52.91,38,434.009675
52.91,38,434.058045
52.91,38,434.121856
52.91,38,434.185477
52.91,38,434.247051
52.91,38,434.297078
52.91,38,434.350014
52.91,38,434.402283
52.91,38,434.453209
52.91,38,434.483162
52.91,38,434.514747
52.91,38,434.546074
52.91,38,434.576031
52.91,38,434.626544
52.91,38,434.666452
52.91,38,434.699164
52.91,38,434.741085
52.91,38,434.772383
52.91,38,434.831488
52.91,38,434.896198
52.91,38,434.956114
52.91,38,435.017742
52.91,38,435.071871
52.91,38,435.496142
52.91,38,435.558924
52.91,38,435.59878
52.91,38,435.64951
52.91,38,435.713718
52.91,38,435.780098
52.91,38,435.838422
52.91,38,435.880579
52.91,38,435.945154
52.91,38,435.996521
52.91,38,436.050278
52.91,38,436.105357
52.91,38,436.155627
52.91,38,436.20459
52.91,38,436.263915
52.91,38,436.319816
52.91,38,436.363545
52.91,38,436.411597
52.91,38,436.480894
52.91,38,436.538736
52.91,38,436.602208
52.91,38,436.649451
52.91,38,436.712427
52.91,38,436.781676
52.91,38,436.848586
52.91,38,436.897058
52.91,38,436.933526
52.91,38,437.226807
52.91,38,437.244151
52.91,38,437.260154
52.91,38,437.312151
52.91,38,437.366092
52.91,38,437.418066
52.91,38,437.472901
52.91,38,437.527047
-3.910526,1200,439.215445
52.91,38,439.262908
52.91,38,439.310612
52.91,38,439.358142
52.91,38,439.405989
52.91,38,439.453543
52.91,38,439.487921
52.91,38,439.532727
52.91,38,439.564341
52.91,38,439.61172
52.91,38,439.643402
52.91,38,439.690914
52.91,38,439.73839
52.91,38,439.770063
52.91,38,439.817583
