#{"t_start": 1764996021.9306874, "env_id": "None"}
r,l,t
53.05,10,94.609208
53.05,10,94.609208
53.05,10,94.609208
53.05,10,94.609208
53.05,10,94.609208
53.05,10,94.62698
53.05,10,94.62698
53.05,10,94.62698
53.05,10,94.62698
53.05,10,94.62698
53.05,10,94.641472
53.05,10,94.644469
53.05,10,94.647474
53.05,10,94.650481
53.05,10,94.653459
53.05,10,94.655461
53.05,10,94.659128
53.05,10,94.662006
53.05,10,94.665117
53.05,10,94.668122
53.05,10,94.670732
53.05,10,94.674276
53.05,10,94.674276
53.05,10,94.674276
53.05,10,94.674276
53.05,10,94.674276
53.05,10,94.674276
53.05,10,94.691332
53.05,10,94.692744
53.05,10,94.697527
53.05,10,94.699533
53.05,10,94.703545
53.05,10,94.706843
53.05,10,94.708955
53.05,10,94.711956
53.05,10,94.714955
53.05,10,94.717981
53.05,10,94.720964
53.05,10,94.723578
53.05,10,94.726711
53.05,10,94.728712
53.05,10,94.731703
53.05,10,94.734719
53.05,10,94.737708
53.05,10,94.740714
53.05,10,94.740714
53.05,10,94.740714
53.05,10,94.740714
53.05,10,94.740714
53.05,10,94.740714
53.05,10,94.756926
53.05,10,94.756926
53.05,10,94.756926
53.05,10,94.756926
53.05,10,94.853429
53.05,10,94.856435
53.05,10,94.859435
53.05,10,94.859435
53.05,10,94.859435
53.05,10,94.859435
53.05,10,94.859435
53.05,10,94.871155
53.05,10,94.874932
53.05,10,94.876935
53.05,10,94.876935
53.05,10,94.876935
53.05,10,94.876935
53.05,10,94.890744
53.05,10,94.890744
53.05,10,94.890744
53.05,10,94.890744
53.05,10,94.890744
53.05,10,94.890744
53.05,10,94.906942
53.05,10,94.906942
53.05,10,94.906942
53.05,10,94.906942
53.05,10,94.906942
53.05,10,94.92278
53.05,10,94.926163
53.05,10,94.929156
53.05,10,94.932163
53.05,10,94.934158
53.05,10,94.937155
53.05,10,94.937155
53.05,10,94.937155
53.05,10,94.937155
53.05,10,94.937155
53.05,10,94.937155
53.05,10,94.952973
53.05,10,94.952973
53.05,10,94.952973
53.05,10,94.952973
53.05,10,94.952973
53.05,10,94.968843
53.05,10,94.971497
53.05,10,94.971497
53.05,10,94.971497
53.05,10,94.971497
53.05,10,94.971497
53.05,10,94.984629
53.05,10,94.984629
53.05,10,94.984629
53.05,10,94.984629
53.05,10,94.984629
53.05,10,95.001043
53.05,10,95.001043
53.05,10,95.001043
53.05,10,95.001043
53.05,10,95.001043
53.05,10,95.016414
53.05,10,95.016414
53.05,10,95.016414
53.05,10,95.016414
53.05,10,95.016414
53.05,10,95.016414
53.05,10,95.033564
53.05,10,95.03667
53.05,10,95.039684
53.05,10,95.042682
53.05,10,95.045668
53.05,10,95.04667
53.05,10,95.04667
53.05,10,95.04667
53.05,10,95.04667
53.05,10,95.04667
53.05,10,95.062502
53.05,10,95.062502
53.05,10,95.062502
53.05,10,95.071773
53.05,10,95.071773
53.05,10,95.071773
53.05,10,95.078421
53.05,10,95.078421
53.05,10,95.078421
53.05,10,95.078421
53.05,10,95.078421
53.05,10,95.094255
53.05,10,95.096261
53.05,10,95.100267
53.05,10,95.102269
53.05,10,95.102269
53.05,10,95.102269
53.05,10,95.110167
53.05,10,95.110167
53.05,10,95.110167
53.05,10,95.110167
53.05,10,95.110167
53.05,10,95.126122
53.05,10,95.126122
53.05,10,95.126122
53.05,10,95.126122
53.05,10,95.126122
53.05,10,95.126122
53.05,10,95.144527
53.05,10,95.147591
53.05,10,95.235792
53.05,10,95.238791
53.05,10,95.241791
53.05,10,95.244791
53.05,10,95.247792
53.05,10,95.25099
53.05,10,95.253999
53.05,10,95.257113
53.05,10,95.260213
53.05,10,95.262219
53.05,10,95.265204
53.05,10,95.266207
53.05,10,95.266207
53.05,10,95.272048
53.05,10,95.272048
53.05,10,95.272048
53.05,10,95.282453
53.05,10,95.282453
53.05,10,95.282453
53.05,10,95.282453
53.05,10,95.282453
53.05,10,95.29838
53.05,10,95.29838
53.05,10,95.29838
53.05,10,95.29838
53.05,10,95.29838
53.05,10,95.29838
53.05,10,95.316216
53.05,10,95.318218
53.05,10,95.321965
53.05,10,95.321965
53.05,10,95.321965
53.05,10,95.33036
53.05,10,95.33036
53.05,10,95.33036
53.05,10,95.33036
53.05,10,95.33036
53.05,10,95.33036
53.05,10,95.346563
53.05,10,95.346563
53.05,10,95.346563
53.05,10,95.346563
53.05,10,95.346563
53.05,10,95.363056
53.05,10,95.366053
53.05,10,95.369053
53.05,10,95.371159
53.05,10,95.374886
53.05,10,95.375881
53.05,10,95.375881
53.05,10,95.375881
53.05,10,95.375881
53.05,10,95.375881
53.05,10,95.392094
53.05,10,95.392094
53.05,10,95.392094
53.05,10,95.392094
53.05,10,95.392094
53.05,10,95.392094
53.05,10,95.408289
53.05,10,95.408289
53.05,10,95.408289
53.05,10,95.408289
53.05,10,95.408289
53.05,10,95.424348
53.05,10,95.424348
53.05,10,95.424348
53.05,10,95.424348
53.05,10,95.424348
53.05,10,95.424348
53.05,10,95.440308
53.05,10,95.440308
53.05,10,95.440308
53.05,10,95.440308
53.05,10,95.440308
53.05,10,95.456537
53.05,10,95.459277
53.05,10,95.462285
53.05,10,95.464277
53.05,10,95.467276
53.05,10,95.470267
53.05,10,95.473676
53.05,10,95.476676
53.05,10,95.479676
53.05,10,95.482675
53.05,10,95.484676
53.05,10,95.484676
53.05,10,95.484676
53.05,10,95.484676
53.05,10,95.484676
53.05,10,95.484676
53.05,10,95.50052
53.05,10,95.50052
53.05,10,95.50052
53.05,10,95.50052
53.05,10,95.50052
53.05,10,95.516756
53.05,10,95.516756
53.05,10,95.516756
53.05,10,95.516756
53.05,10,95.516756
53.05,10,95.516756
53.05,10,95.532742
53.05,10,95.619157
53.05,10,95.623169
53.05,10,95.625176
53.05,10,95.629189
53.05,10,95.631196
53.05,10,95.63521
53.05,10,95.637216
53.05,10,95.640971
53.05,10,95.644985
53.05,10,95.646992
53.05,10,95.651005
53.05,10,95.653011
53.05,10,95.656765
53.05,10,95.660779
53.05,10,95.662787
53.05,10,95.6668
53.05,10,95.668807
53.05,10,95.673142
53.05,10,95.673142
53.05,10,95.673142
53.05,10,95.673142
53.05,10,95.673142
53.05,10,95.689967
53.05,10,95.692948
53.05,10,95.695899
53.05,10,95.6989
53.05,10,95.7019
53.05,10,95.702899
53.05,10,95.707352
53.05,10,95.707352
53.05,10,95.707352
53.05,10,95.707352
53.05,10,95.707352
53.05,10,95.707352
53.05,10,95.725467
53.05,10,95.727457
53.05,10,95.730466
53.05,10,95.733475
53.05,10,95.736467
53.05,10,95.738462
53.05,10,95.741604
53.05,10,95.744582
53.05,10,95.746587
53.05,10,95.749595
53.05,10,95.752587
53.05,10,95.755592
53.05,10,95.757602
53.05,10,95.757602
53.05,10,95.757602
53.05,10,95.757602
53.05,10,95.757602
53.05,10,95.772875
53.05,10,95.772875
53.05,10,95.772875
53.05,10,95.772875
53.05,10,95.772875
53.05,10,95.772875
53.05,10,95.789091
53.05,10,95.792117
53.05,10,95.795233
53.05,10,95.798417
53.05,10,95.80143
53.05,10,95.803425
53.05,10,95.806654
53.05,10,95.809668
53.05,10,95.812657
53.05,10,95.812657
53.05,10,95.812657
53.05,10,95.812657
53.05,10,95.812657
53.05,10,95.812657
53.05,10,95.830046
53.05,10,95.840523
53.05,10,95.844277
53.05,10,95.844277
53.05,10,95.844277
53.05,10,95.844277
53.05,10,95.844277
53.05,10,95.844277
53.05,10,95.861815
53.05,10,95.864711
53.05,10,95.86771
53.05,10,95.869822
53.05,10,95.872812
53.05,10,95.876156
53.05,10,95.879167
53.05,10,95.882148
53.05,10,95.885152
53.05,10,95.887165
53.05,10,95.890166
53.05,10,95.893512
53.05,10,95.896521
53.05,10,95.899509
53.05,10,95.902504
53.05,10,95.90452
53.05,10,95.907795
53.05,10,95.910907
53.05,10,95.913906
53.05,10,95.916906
53.05,10,95.918911
53.05,10,95.921915
53.05,10,95.922914
53.05,10,96.001901
53.05,10,96.001901
53.05,10,96.019225
53.05,10,96.022253
53.05,10,96.024255
53.05,10,96.027253
53.05,10,96.030253
53.05,10,96.031254
53.05,10,96.031254
53.05,10,96.031254
53.05,10,96.031254
53.05,10,96.031254
53.05,10,96.047075
53.05,10,96.047075
53.05,10,96.047075
53.05,10,96.047075
53.05,10,96.047075
53.05,10,96.063074
53.05,10,96.063074
53.05,10,96.063074
53.05,10,96.063074
53.05,10,96.072708
53.05,10,96.072708
53.05,10,96.078838
53.05,10,96.078838
53.05,10,96.078838
53.05,10,96.078838
53.05,10,96.078838
53.05,10,96.095018
53.05,10,96.095018
53.05,10,96.095018
53.05,10,96.095018
53.05,10,96.095018
53.05,10,96.095018
53.05,10,96.111135
53.05,10,96.111135
53.05,10,96.111135
53.05,10,96.111135
53.05,10,96.111135
53.05,10,96.127271
53.05,10,96.129718
53.05,10,96.132725
53.05,10,96.13572
53.05,10,96.138723
53.05,10,96.140713
53.05,10,96.140713
53.05,10,96.140713
53.05,10,96.140713
53.05,10,96.140713
53.05,10,96.140713
53.05,10,96.156545
53.05,10,96.156545
53.05,10,96.156545
53.05,10,96.156545
53.05,10,96.156545
53.05,10,96.172533
53.05,10,96.172533
53.05,10,96.172533
53.05,10,96.172533
53.05,10,96.172533
53.05,10,96.188645
53.05,10,96.19147
53.05,10,96.194581
53.05,10,96.197578
53.05,10,96.200581
53.05,10,96.203579
53.05,10,96.207761
53.05,10,96.211286
53.05,10,96.213292
53.05,10,96.217304
53.05,10,96.21931
53.05,10,96.223319
53.05,10,96.225444
53.05,10,96.228437
53.05,10,96.231429
53.05,10,96.234438
53.05,10,96.237443
53.05,10,96.240325
53.05,10,96.243434
53.05,10,96.24544
53.05,10,96.248436
53.05,10,96.251454
53.05,10,96.254458
53.05,10,96.257439
53.05,10,96.258546
53.05,10,96.258546
53.05,10,96.258546
53.05,10,96.258546
53.05,10,96.258546
53.05,10,96.27441
53.05,10,96.27441
53.05,10,96.27441
53.05,10,96.27441
53.05,10,96.27441
53.05,10,96.27441
53.05,10,96.29019
53.05,10,96.29599
53.05,10,96.297734
53.05,10,96.297734
53.05,10,96.297734
53.05,10,96.305967
53.05,10,96.305967
53.05,10,96.390795
53.05,10,96.401559
53.05,10,96.403565
53.05,10,96.406577
53.05,10,96.408584
53.05,10,96.412599
53.05,10,96.414606
53.05,10,96.418619
53.05,10,96.422374
53.05,10,96.424382
53.05,10,96.428396
53.05,10,96.430402
53.05,10,96.434415
53.05,10,96.436422
53.05,10,96.440177
53.05,10,96.444191
53.05,10,96.446197
53.05,10,96.45021
53.05,10,96.452217
53.05,10,96.457319
53.05,10,96.461449
53.05,10,96.464441
53.05,10,96.467438
53.05,10,96.469776
53.05,10,96.47311
53.05,10,96.47311
53.05,10,96.47311
53.05,10,96.47311
53.05,10,96.47311
53.05,10,96.485243
53.05,10,96.485243
53.05,10,96.485243
53.05,10,96.485243
53.05,10,96.485243
53.05,10,96.485243
53.05,10,96.501285
53.05,10,96.501285
53.05,10,96.501285
53.05,10,96.501285
53.05,10,96.501285
53.05,10,96.517279
53.05,10,96.517279
53.05,10,96.517279
53.05,10,96.517279
53.05,10,96.517279
53.05,10,96.517279
53.05,10,96.534447
53.05,10,96.538469
53.05,10,96.540479
53.05,10,96.544499
53.05,10,96.546508
53.05,10,96.548518
53.05,10,96.548518
53.05,10,96.548518
53.05,10,96.548518
53.05,10,96.548518
53.05,10,96.564655
53.05,10,96.567183
53.05,10,96.57019
53.05,10,96.573182
53.05,10,96.575906
53.05,10,96.578918
53.05,10,96.578918
53.05,10,96.578918
53.05,10,96.578918
53.05,10,96.578918
53.05,10,96.578918
53.05,10,96.594762
53.05,10,96.594762
53.05,10,96.594762
53.05,10,96.594762
53.05,10,96.594762
53.05,10,96.594762
53.05,10,96.610689
53.05,10,96.610689
53.05,10,96.610689
53.05,10,96.610689
53.05,10,96.610689
53.05,10,96.62677
53.05,10,96.62677
53.05,10,96.62677
53.05,10,96.62677
53.05,10,96.62677
53.05,10,96.62677
53.05,10,96.64291
53.05,10,96.64291
53.05,10,96.64291
53.05,10,96.64291
53.05,10,96.64291
53.05,10,96.659149
53.05,10,96.662166
53.05,10,96.665286
53.05,10,96.668284
53.05,10,96.671281
53.05,10,96.673956
53.05,10,96.677076
53.05,10,96.679069
53.05,10,96.682075
53.05,10,96.685069
53.05,10,96.688076
53.05,10,96.688076
53.05,10,96.688076
53.05,10,96.688076
53.05,10,96.78391
53.05,10,96.788093
53.05,10,96.791093
53.05,10,96.793092
53.05,10,96.796092
53.05,10,96.797092
53.05,10,96.797092
53.05,10,96.797092
53.05,10,96.797092
53.05,10,96.797092
53.05,10,96.813323
53.05,10,96.813323
53.05,10,96.817286
53.05,10,96.817286
53.05,10,96.817286
53.05,10,96.817286
53.05,10,96.82938
53.05,10,96.833082
53.05,10,96.835086
53.05,10,96.835086
53.05,10,96.835086
53.05,10,96.845307
53.05,10,96.845307
53.05,10,96.845307
53.05,10,96.845307
53.05,10,96.845307
53.05,10,96.845307
53.05,10,96.863878
53.05,10,96.866883
53.05,10,96.868882
53.05,10,96.871886
53.05,10,96.875743
53.05,10,96.877633
53.05,10,96.880729
53.05,10,96.883631
53.05,10,96.886742
53.05,10,96.889744
53.05,10,96.892819
53.05,10,96.89588
53.05,10,96.898883
53.05,10,96.901878
53.05,10,96.904883
53.05,10,96.905883
53.05,10,96.905883
53.05,10,96.905883
53.05,10,96.905883
53.05,10,96.905883
53.05,10,96.921663
53.05,10,96.921663
53.05,10,96.921663
53.05,10,96.921663
53.05,10,96.921663
53.05,10,96.921663
53.05,10,96.937891
53.05,10,96.937891
53.05,10,96.937891
53.05,10,96.937891
53.05,10,96.937891
53.05,10,96.954029
53.05,10,96.954029
53.05,10,96.954029
53.05,10,96.954029
53.05,10,96.954029
53.05,10,96.954029
53.05,10,96.970184
53.05,10,96.973823
53.05,10,96.973823
53.05,10,96.973823
53.05,10,96.973823
53.05,10,96.985959
53.05,10,96.985959
53.05,10,96.985959
53.05,10,96.985959
53.05,10,96.985959
53.05,10,96.985959
53.05,10,97.003364
53.05,10,97.006474
53.05,10,97.009487
53.05,10,97.012486
53.05,10,97.015482
53.05,10,97.015482
53.05,10,97.015482
53.05,10,97.015482
53.05,10,97.015482
53.05,10,97.015482
53.05,10,97.031295
53.05,10,97.031295
53.05,10,97.031295
53.05,10,97.031295
53.05,10,97.031295
53.05,10,97.047318
53.05,10,97.051095
53.05,10,97.0531
53.05,10,97.0531
53.05,10,97.0531
53.05,10,97.0531
53.05,10,97.063283
53.05,10,97.063283
53.05,10,97.063283
53.05,10,97.074044
53.05,10,97.074044
53.05,10,97.079189
53.05,10,97.164755
53.05,10,97.166762
53.05,10,97.168767
53.05,10,97.172522
53.05,10,97.176037
53.05,10,97.180051
53.05,10,97.182057
53.05,10,97.18607
53.05,10,97.189494
53.05,10,97.200106
53.05,10,97.204118
53.05,10,97.20679
53.05,10,97.209797
53.05,10,97.212797
53.05,10,97.215797
53.05,10,97.218797
53.05,10,97.221797
53.05,10,97.224811
53.05,10,97.22781
53.05,10,97.23081
53.05,10,97.23381
53.05,10,97.23681
53.05,10,97.239819
53.05,10,97.239819
53.05,10,97.239819
53.05,10,97.239819
53.05,10,97.239819
53.05,10,97.239819
53.05,10,97.256207
53.05,10,97.25851
53.05,10,97.261528
53.05,10,97.264533
53.05,10,97.267528
53.05,10,97.270528
53.045,11,97.274039
53.05,10,97.276784
53.05,10,97.280846
53.05,10,97.282853
53.05,10,97.284859
53.05,10,97.288871
53.05,10,97.293213
53.05,10,97.296224
53.05,10,97.298218
53.05,10,97.301224
53.05,10,97.304219
53.05,10,97.307042
53.05,10,97.309869
53.05,10,97.312861
53.05,10,97.315866
53.05,10,97.318861
53.05,10,97.320858
53.05,10,97.324439
53.05,10,97.326544
53.05,10,97.329728
53.05,10,97.33274
53.05,10,97.334727
53.05,10,97.337729
53.05,10,97.340738
53.05,10,97.343727
53.05,10,97.346864
53.05,10,97.349873
53.05,10,97.352859
53.05,10,97.356768
53.05,10,97.361076
53.05,10,97.364074
53.05,10,97.36708
53.05,10,97.369076
53.05,10,97.372688
53.05,10,97.375421
53.05,10,97.375421
53.05,10,97.375421
53.05,10,97.375421
53.05,10,97.375421
53.05,10,97.375421
53.05,10,97.391637
53.05,10,97.391637
53.05,10,97.391637
53.05,10,97.391637
53.05,10,97.391637
53.05,10,97.391637
53.05,10,97.407868
53.05,10,97.407868
53.05,10,97.407868
53.05,10,97.407868
53.05,10,97.407868
53.05,10,97.423989
53.05,10,97.423989
53.05,10,97.429787
53.05,10,97.429787
53.05,10,97.429787
53.05,10,97.429787
53.05,10,97.441073
53.05,10,97.444184
53.05,10,97.447199
53.05,10,97.450186
53.05,10,97.453187
53.05,10,97.453187
53.05,10,97.453187
53.05,10,97.453187
53.05,10,97.453187
53.05,10,97.453187
53.05,10,97.468999
53.05,10,97.563041
53.05,10,97.569372
53.05,10,97.571379
53.05,10,97.574891
53.05,10,97.576898
53.05,10,97.578905
53.05,10,97.578905
53.05,10,97.578905
53.05,10,97.578905
53.05,10,97.578905
53.05,10,97.595066
53.05,10,97.59762
53.05,10,97.601366
53.05,10,97.601366
53.05,10,97.601366
53.05,10,97.601366
53.05,10,97.611244
53.05,10,97.611244
53.05,10,97.611244
53.05,10,97.611244
53.05,10,97.611244
53.05,10,97.627011
53.05,10,97.627011
53.05,10,97.627011
53.05,10,97.627011
53.05,10,97.627011
53.05,10,97.627011
53.05,10,97.642943
53.05,10,97.642943
53.05,10,97.642943
53.05,10,97.642943
53.05,10,97.642943
53.05,10,97.659085
53.05,10,97.661263
53.05,10,97.664263
53.05,10,97.667388
53.05,10,97.670381
53.05,10,97.672379
53.05,10,97.675025
53.05,10,97.675025
53.05,10,97.675025
53.05,10,97.675025
53.05,10,97.675025
53.05,10,97.690423
53.05,10,97.693421
53.05,10,97.696432
53.05,10,97.699413
53.05,10,97.702425
53.05,10,97.705354
53.05,10,97.707427
53.05,10,97.711121
53.05,10,97.715134
53.05,10,97.717141
53.05,10,97.719147
53.05,10,97.723469
53.05,10,97.726828
53.05,10,97.728824
53.05,10,97.731817
53.05,10,97.734824
53.05,10,97.737816
53.05,10,97.74007
53.05,10,97.743245
53.05,10,97.746233
53.05,10,97.749245
53.05,10,97.752245
53.05,10,97.755245
53.05,10,97.757247
53.05,10,97.760271
53.05,10,97.763269
53.05,10,97.766269
53.05,10,97.769269
53.05,10,97.772255
53.05,10,97.775783
53.05,10,97.777812
53.05,10,97.780811
53.05,10,97.781811
53.05,10,97.781811
53.05,10,97.781811
53.05,10,97.781811
53.05,10,97.781811
53.05,10,97.798563
53.05,10,97.799061
53.05,10,97.804307
53.05,10,97.808848
53.05,10,97.810852
53.05,10,97.813848
53.05,10,97.816742
53.05,10,97.819759
53.05,10,97.822851
53.05,10,97.824804
53.05,10,97.82782
53.05,10,97.830822
53.05,10,97.83382
53.05,10,97.83682
53.05,10,97.839824
53.05,10,97.840823
53.05,10,97.840823
53.05,10,97.840823
53.05,10,97.840823
53.05,10,97.840823
53.05,10,97.85658
53.05,10,97.85658
53.05,10,97.85658
53.05,10,97.95032
53.05,10,97.951325
53.05,10,97.951325
53.05,10,97.951325
53.05,10,97.951325
53.05,10,97.951325
53.05,10,97.967459
53.05,10,97.967459
53.05,10,97.967459
53.05,10,97.975844
53.05,10,97.975844
53.05,10,97.975844
53.05,10,97.984845
53.05,10,97.988058
53.05,10,97.991053
53.05,10,97.994043
53.05,10,97.997043
53.05,10,98.000053
53.05,10,98.000053
53.05,10,98.000053
53.05,10,98.000053
53.05,10,98.000053
53.05,10,98.000053
53.05,10,98.016054
53.05,10,98.016054
53.05,10,98.016054
53.05,10,98.016054
53.05,10,98.016054
53.05,10,98.03202
53.05,10,98.03202
53.05,10,98.03202
53.05,10,98.03202
53.05,10,98.03202
53.05,10,98.03202
53.05,10,98.04778
53.05,10,98.04778
53.05,10,98.04778
53.05,10,98.04778
53.05,10,98.04778
53.05,10,98.063924
53.05,10,98.064723
53.05,10,98.064723
53.05,10,98.064723
53.05,10,98.064723
53.05,10,98.076231
53.05,10,98.081242
53.05,10,98.084568
53.05,10,98.087144
53.05,10,98.090182
53.05,10,98.093199
53.05,10,98.095975
53.05,10,98.098981
53.05,10,98.102093
53.05,10,98.1051
53.05,10,98.108094
53.05,10,98.109101
53.05,10,98.109101
53.05,10,98.109101
53.05,10,98.109101
53.05,10,98.109101
53.05,10,98.124759
53.05,10,98.124759
53.05,10,98.124759
53.05,10,98.124759
53.05,10,98.124759
53.05,10,98.124759
53.05,10,98.140649
53.05,10,98.140649
53.05,10,98.140649
53.05,10,98.140649
53.05,10,98.140649
53.05,10,98.15663
53.05,10,98.15663
53.05,10,98.15663
53.05,10,98.15663
53.05,10,98.15663
53.05,10,98.15663
53.05,10,98.172492
53.05,10,98.176344
53.05,10,98.176344
53.05,10,98.176344
53.05,10,98.176344
53.05,10,98.189272
53.05,10,98.192389
53.05,10,98.195393
53.05,10,98.198393
53.05,10,98.201388
53.05,10,98.204394
53.05,10,98.207392
53.05,10,98.210278
53.05,10,98.213278
53.05,10,98.216278
53.05,10,98.219278
53.05,10,98.223153
53.05,10,98.22641
53.05,10,98.22941
53.05,10,98.23241
53.05,10,98.23541
53.05,10,98.23741
53.05,10,98.241408
53.05,10,98.244022
53.05,10,98.247178
53.05,10,98.334252
53.05,10,98.338253
53.05,10,98.341126
53.05,10,98.344141
53.05,10,98.34714
53.05,10,98.35014
53.05,10,98.352141
53.05,10,98.35514
53.05,10,98.357127
53.05,10,98.357127
53.05,10,98.357127
53.05,10,98.357127
53.05,10,98.357127
53.05,10,98.357127
53.05,10,98.372972
53.05,10,98.376347
53.05,10,98.376347
53.05,10,98.376347
53.05,10,98.376347
53.05,10,98.389173
53.05,10,98.392308
53.05,10,98.395297
53.05,10,98.398298
53.05,10,98.401309
53.05,10,98.404305
53.05,10,98.406545
53.05,10,98.409686
53.05,10,98.412687
53.05,10,98.415694
53.05,10,98.418699
53.05,10,98.420706
53.05,10,98.421694
53.05,10,98.421694
53.05,10,98.421694
53.05,10,98.421694
53.05,10,98.421694
53.05,10,98.437541
53.05,10,98.437541
53.05,10,98.437541
53.05,10,98.437541
53.05,10,98.437541
53.05,10,98.437541
53.05,10,98.453736
53.05,10,98.453736
53.05,10,98.453736
53.05,10,98.453736
53.05,10,98.453736
53.05,10,98.469951
53.05,10,98.472009
53.05,10,98.474017
53.05,10,98.47853
53.05,10,98.480535
53.05,10,98.484548
53.05,10,98.486053
53.05,10,98.490588
53.05,10,98.492594
53.05,10,98.496606
53.05,10,98.498612
53.05,10,98.502123
53.05,10,98.502123
53.05,10,98.502123
53.05,10,98.502123
53.05,10,98.502123
53.05,10,98.502123
53.05,10,98.519433
53.05,10,98.522449
53.05,10,98.525447
53.05,10,98.528447
53.05,10,98.530448
53.05,10,98.531448
53.05,10,98.531448
53.05,10,98.531448
53.05,10,98.531448
53.05,10,98.531448
53.05,10,98.531448
53.05,10,98.547584
53.05,10,98.547584
53.05,10,98.547584
53.05,10,98.547584
53.05,10,98.547584
53.05,10,98.565066
53.05,10,98.576827
53.05,10,98.579383
53.05,10,98.579383
53.05,10,98.579383
53.05,10,98.579383
53.05,10,98.579383
53.05,10,98.579383
53.05,10,98.595178
53.05,10,98.595178
53.05,10,98.595178
53.05,10,98.595178
53.05,10,98.595178
53.05,10,98.611318
53.05,10,98.611318
53.05,10,98.611318
53.05,10,98.611318
53.05,10,98.611318
53.05,10,98.611318
53.05,10,98.628681
53.05,10,98.630802
53.05,10,98.633789
53.05,10,98.636794
53.05,10,98.727362
53.05,10,98.730363
53.05,10,98.733362
53.05,10,98.736363
53.05,10,98.739363
53.05,10,98.743363
53.05,10,98.746362
53.05,10,98.749362
53.05,10,98.750362
53.05,10,98.750362
53.05,10,98.750362
53.05,10,98.750362
53.05,10,98.750362
53.05,10,98.766297
53.05,10,98.766297
53.05,10,98.766297
53.05,10,98.766297
53.05,10,98.777007
53.05,10,98.777007
53.05,10,98.784148
53.05,10,98.786162
53.05,10,98.790184
53.05,10,98.792191
53.05,10,98.794201
53.05,10,98.797962
53.05,10,98.797962
53.05,10,98.797962
53.05,10,98.797962
53.05,10,98.797962
53.05,10,98.797962
53.05,10,98.814073
53.05,10,98.818092
53.05,10,98.821469
53.05,10,98.823754
53.05,10,98.824882
53.05,10,98.830189
53.05,10,98.832531
53.05,10,98.835624
53.05,10,98.838516
53.05,10,98.841514
53.05,10,98.844607
53.05,10,98.847629
53.05,10,98.850606
53.05,10,98.853606
53.05,10,98.856605
53.05,10,98.860615
53.05,10,98.863631
53.05,10,98.866636
53.05,10,98.869726
53.05,10,98.871726
53.05,10,98.874659
53.05,10,98.87733
53.05,10,98.880447
53.05,10,98.883435
53.05,10,98.886457
53.05,10,98.889438
53.05,10,98.891336
53.05,10,98.896428
53.05,10,98.898432
53.05,10,98.900434
53.05,10,98.900434
53.05,10,98.907333
53.05,10,98.907333
53.05,10,98.907333
53.05,10,98.907333
53.05,10,98.907333
53.05,10,98.907333
53.05,10,98.923502
53.05,10,98.923502
53.05,10,98.923502
53.05,10,98.923502
53.05,10,98.923502
53.05,10,98.939681
53.05,10,98.939681
53.05,10,98.939681
53.05,10,98.939681
53.05,10,98.939681
53.05,10,98.939681
53.05,10,98.95837
53.05,10,98.96137
53.05,10,98.963495
53.05,10,98.966485
53.05,10,98.969496
53.05,10,98.969496
53.05,10,98.969496
53.05,10,98.977823
53.05,10,98.977823
53.05,10,98.977823
53.05,10,98.985569
53.05,10,98.985569
53.05,10,98.985569
53.05,10,98.985569
53.05,10,98.985569
53.05,10,99.001559
53.05,10,99.005542
53.05,10,99.007548
53.05,10,99.01156
53.05,10,99.013566
53.05,10,99.017321
53.05,10,99.017321
53.05,10,99.017321
53.05,10,99.017321
53.05,10,99.113619
53.05,10,99.115626
53.05,10,99.119639
53.05,10,99.121645
53.05,10,99.12516
53.05,10,99.129174
53.05,10,99.131181
53.05,10,99.135194
53.05,10,99.1372
53.05,10,99.140954
53.05,10,99.144967
53.05,10,99.146974
53.05,10,99.150987
53.05,10,99.152993
53.05,10,99.156748
53.05,10,99.158754
53.05,10,99.162767
53.05,10,99.16678
53.05,10,99.168786
53.05,10,99.17254
53.05,10,99.175928
53.05,10,99.178533
53.05,10,99.181641
53.05,10,99.184645
53.05,10,99.186643
53.05,10,99.190808
53.05,10,99.190808
53.05,10,99.190808
53.05,10,99.190808
53.05,10,99.190808
53.05,10,99.190808
53.05,10,99.208136
53.05,10,99.211128
53.05,10,99.214141
53.05,10,99.217139
53.05,10,99.219131
53.05,10,99.222132
53.05,10,99.225021
53.05,10,99.228322
53.05,10,99.232198
53.05,10,99.235195
53.05,10,99.237192
53.05,10,99.240086
53.05,10,99.241089
53.05,10,99.241089
53.05,10,99.241089
53.05,10,99.241089
53.05,10,99.241089
53.05,10,99.256833
53.05,10,99.256833
53.05,10,99.256833
53.05,10,99.256833
53.05,10,99.256833
53.05,10,99.256833
53.05,10,99.274365
53.05,10,99.276378
53.05,10,99.280114
53.05,10,99.283237
53.05,10,99.286238
53.05,10,99.288238
53.05,10,99.291542
53.05,10,99.294551
53.05,10,99.297543
53.05,10,99.297543
53.05,10,99.297543
53.05,10,99.297543
53.05,10,99.297543
53.05,10,99.297543
53.05,10,99.313312
53.05,10,99.313312
53.05,10,99.313312
53.05,10,99.313312
53.05,10,99.313312
53.05,10,99.313312
53.05,10,99.329471
53.05,10,99.329471
53.05,10,99.329471
53.05,10,99.329471
53.05,10,99.329471
53.05,10,99.345521
53.05,10,99.345521
53.05,10,99.345521
53.05,10,99.345521
53.05,10,99.345521
53.05,10,99.345521
53.05,10,99.361693
53.05,10,99.361693
53.05,10,99.361693
53.05,10,99.361693
